VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;CO_DISTRITO
CALLE;DE;MANUEL LAMELA;MANUEL LAMELA;11
CALLE;DE;MANUEL LINARES;MANUEL LINARES;15
CALLE;DE;MANUEL LUNA;MANUEL LUNA;6
CALLE;DE;MANUEL MACHADO;MANUEL MACHADO;14
CALLE;DE;MANUEL MARAÑON;MANUEL MARAÑÓN;15
CALLE;DE;MANUEL MARCHAMALO;MANUEL MARCHAMALO;6
CALLE;DE;MANUEL MARIA ARRILLAGA;MANUEL MARÍA ARRILLAGA;14
CALLE;DE;MANUEL MARIA IGLESIAS;MANUEL MARÍA IGLESIAS;15
CALLE;DE;MANUEL MAROTO;MANUEL MAROTO;13
PLAZA;DE;MANUEL MATEO;MANUEL MATEO;11
CALLE;DE;MANUEL MONTERO VALLEJO;MANUEL MONTERO VALLEJO;12
CALLE;DE;MANUEL MONTILLA;MANUEL MONTILLA;5
CALLE;DE;MANUEL MUIÑO ARROYO;MANUEL MUIÑO ARROYO;10
CALLE;DE;MANUEL MUÑOZ;MANUEL MUÑOZ;12
GLORIETA;DE;MANUEL MUÑOZ MONASTERIO;MANUEL MUÑOZ MONASTERIO;16
CALLE;DE;MANUEL NIETO;MANUEL NIETO;9
CALLE;DE;MANUEL NOGUEIRO;MANUEL NOGUEIRO;13
CALLE;DE;MANUEL NOYA;MANUEL NOYA;12
CALLE;DE;MANUEL PAVIA;MANUEL PAVÍA;18
CALLE;DE;MANUEL POMBO ANGULO;MANUEL POMBO ANGULO;16
PLAZA;DE;MANUEL RODRIGO;MANUEL RODRIGO;16
CALLE;DE;MANUEL SILVELA;MANUEL SILVELA;7
CALLE;DE;MANUEL TOVAR;MANUEL TOVAR;8
CALLE;DE;MANUEL URIBE;MANUEL URIBE;15
CALLE;DE;MANUEL URIBE;MANUEL URIBE;16
CALLE;DE;MANUEL VAZQUEZ MONTALBAN;MANUEL VÁZQUEZ MONTALBÁN;20
CALLE;DE;MANUEL VELEZ;MANUEL VÉLEZ;18
CALLE;DE;MANUEL VILLARTA;MANUEL VILLARTA;8
CALLE;DE;MANUELA MALASAÑA;MANUELA MALASAÑA;1
CALLE;DE;MANUELA MINGUEZ;MANUELA MÍNGUEZ;6
CALLE;DE;MANUELA TORREGROSA;MANUELA TORREGROSA;4
CALLE;DE LA;MANZANA;MANZANA;1
CALLE;DEL;MANZANAR;MANZANAR;16
AVENIDA;DEL;MANZANARES;MANZANARES;2
AVENIDA;DEL;MANZANARES;MANZANARES;2
AVENIDA;DEL;MANZANARES;MANZANARES;2
AVENIDA;DEL;MANZANARES;MANZANARES;2
AVENIDA;DEL;MANZANARES;MANZANARES;10
AVENIDA;DEL;MANZANARES;MANZANARES;10
AVENIDA;DEL;MANZANARES;MANZANARES;11
AVENIDA;DEL;MANZANARES;MANZANARES;11
AVENIDA;DEL;MANZANARES;MANZANARES;12
AVENIDA;DEL;MANZANARES;MANZANARES;12
AVENIDA;DEL;MANZANARES;MANZANARES;12
AVENIDA;DEL;MANZANARES;MANZANARES;12
AVENIDA;DEL;MANZANARES;MANZANARES;13
CALLE;DEL;MANZANARES;MANZANARES;2
PUENTE;DEL;MANZANARES;MANZANARES;9
CALLE;DE LA;MANZANILLA;MANZANILLA;9
CALLE;DEL;MAÑO;MAÑO;13
CALLE;DE;MAQUEDA;MAQUEDA;10
CALLE;DE LOS;MAQUILEROS;MAQUILEROS;20
CALLE;DE LA;MAQUINARIA;MAQUINARIA;20
CALLE;DE LA;MAQUINILLA;MAQUINILLA;13
PLAZA;DEL;MAR;MAR;21
CALLE;DEL;MAR ADRIATICO;MAR ADRIÁTICO;16
CALLE;DEL;MAR ADRIATICO;MAR ADRIÁTICO;16
CALLE;DEL;MAR AMARILLO;MAR AMARILLO;16
CALLE;DEL;MAR AMARILLO;MAR AMARILLO;21
CALLE;DEL;MAR BALTICO;MAR BÁLTICO;16
CALLE;DEL;MAR CANTABRICO;MAR CANTÁBRICO;16
GLORIETA;DEL;MAR CARIBE;MAR CARIBE;16
GLORIETA;DEL;MAR CARIBE;MAR CARIBE;16
CALLE;DEL;MAR CASPIO;MAR CASPIO;16
CALLE;DEL;MAR DE ARAL;MAR DE ARAL;16
CALLE;DEL;MAR DE BERING;MAR DE BERING;16
CALLE;DE;CALVO SOTELO;CALVO SOTELO;16
CALLE;DEL;MAR DE CORAL;MAR DE CORAL;16
GLORIETA;DEL;MAR DE CRISTAL;MAR DE CRISTAL;16
CALLE;DEL;MAR DE KARA;MAR DE KARA;16
CALLE;DEL;MAR DE LA SONDA;MAR DE LA SONDA;16
CAMINO;DE;FUENCARRAL;FUENCARRAL;16
CALLE;DEL;MAR DE LAS ANTILLAS;MAR DE LAS ANTILLAS;16
CALLE;DEL;MAR DE OMAN;MAR DE OMÁN;16
CALLE;DEL;MAR DEL JAPON;MAR DEL JAPÓN;16
PLAZA;DE;MAR DEL PLATA;MAR DEL PLATA;16
CALLE;DEL;MAR MEDITERRANEO;MAR MEDITERRÁNEO;16
CALLE;DEL;MAR MENOR;MAR MENOR;16
CALLE;DEL;MAR NEGRO;MAR NEGRO;16
CALLE;DE;MARACENA;MARACENA;12
CALLE;DE LA;MARAGATERIA;MARAGATERÍA;16
CALLE;DE LA;MARATON;MARATÓN;20
CALLE;DEL;MARAVEDI;MARAVEDÍ;11
CALLE;DE;MARAVILLA;MARAVILLA;10
CALLE;DE;MARBELLA;MARBELLA;8
CALLE;DE;MARCELIANO SANTA MARIA;MARCELIANO SANTA MARÍA;5
CALLE;DE;MARCELINA;MARCELINA;6
CALLE;DE;MARCELINO ALVAREZ;MARCELINO ÁLVAREZ;15
PASEO;DE;MARCELINO CAMACHO;MARCELINO CAMACHO;11
CALLE;DE;MARCELINO CASTILLO;MARCELINO CASTILLO;10
CALLE;DE;MARCELINO ROA VAZQUEZ;MARCELINO ROA VÁZQUEZ;15
CALLE;DE;MARCELO MUÑOZ DIAZ;MARCELO MUÑOZ DÍAZ;12
CALLE;DE;MARCELO USERA;MARCELO USERA;12
CALLE;DE;MARCELO USERA;MARCELO USERA;12
CALLE;DE;MARCELO USERA;MARCELO USERA;12
CALLE;DE;MARCELO USERA;MARCELO USERA;12
CALLE;DE;MARCENADO;MARCENADO;5
CALLE;DE;MARCHAMALO;MARCHAMALO;13
AVENIDA;DE;MARCONI;MARCONI;17
CALLE;DE;MARCONI NORTE;MARCONI NORTE;17
CALLE;DE;MARCOS DE ORUETA;MARCOS DE ORUETA;8
CALLE;DE;MARCUDOS;MARCUDOS;12
PASAJE;DE;MARCUDOS;MARCUDOS;12
CALLE;DE LAS;MAREAS;MAREAS;17
PLAZA;DE;MARGARET THATCHER;MARGARET THATCHER;4
CALLE;DE;MARGARITA DE PARMA;MARGARITA DE PARMA;16
CALLE;DE;MARGARITA NELKEN;MARGARITA NELKEN;8
CALLE;DE;MARGARITA XIRGU;MARGARITA XIRGU;16
CALLE;DE LAS;MARGARITAS;MARGARITAS;6
PLAZUELA;DE;MARI LUZ;MARI LUZ;12
CALLE;DE;MARI PEPA COLOMER;MARI PEPA COLOMER;8
CALLE;DE;MARIA ALONSO;MARÍA ALONSO;8
CALLE;DE;MARIA ANTONIA;MARÍA ANTONIA;12
CALLE;DE;MARIA AUXILIADORA;MARÍA AUXILIADORA;9
CALLE;DE;MARIA BARRIENTOS;MARÍA BARRIENTOS;17
CALLE;DE;MARIA BLANCHARD;MARÍA BLANCHARD;16
CALLE;DE;MARIA BLANCO;MARÍA BLANCO;9
CALLE;DE;MARIA BOSCH;MARÍA BOSCH;13
CALLE;DE;MARIA CALLAS;MARÍA CALLAS;17
CALLE;DE;MARIA CASARES;MARÍA CASARES;8
CALLE;DE;MARIA DE ECHARRI;MARÍA DE ECHARRI;17
CALLE;DE;MARIA DE GUZMAN;MARÍA DE GUZMÁN;7
CALLE;DE;MARIA DE LAS MERCEDES DE BORBON;MARÍA DE LAS MERCEDES DE BORBÓN;16
CALLE;DE;MARIA DE MAEZTU;MARÍA DE MAEZTU;8
CALLE;DE;MARIA DE MAEZTU;MARÍA DE MAEZTU;8
CALLE;DE;MARIA DE MOLINA;MARÍA DE MOLINA;4
CALLE;DE;MARIA DE MOLINA;MARÍA DE MOLINA;4
CALLE;DE;MARIA DE MOLINA;MARÍA DE MOLINA;5
CALLE;DE;MARIA DE MOLINA;MARÍA DE MOLINA;5
CALLE;DE;MARIA DE PORTUGAL;MARÍA DE PORTUGAL;16
GLORIETA;DE;MARIA DE VILLOTA;MARÍA DE VILLOTA;16
CALLE;DE;MARIA DEL CARMEN;MARÍA DEL CARMEN;10
CALLE;DE;MARIA DOMINGO;MARÍA DOMINGO;11
PASEO;DE;MARIA DROC;MARÍA DROC;17
PASEO;DE;MARIA DROC;MARÍA DROC;17
CALLE;DE;MARIA ENCINAS;MARÍA ENCINAS;13
CALLE;DE;MARIA FRANCISCA;MARÍA FRANCISCA;5
CALLE;DE;MARIA GOYRI;MARÍA GOYRI;8
CALLE;DE;MARIA GUERRERO;MARÍA GUERRERO;11
PLAZA;DE;MARIA GUERRERO;MARÍA GUERRERO;5
CALLE;DE;MARIA GUILHOU;MARÍA GUILHOU;5
CALLE;DE;MARIA IGNACIA;MARÍA IGNACIA;6
CALLE;DE;MARIA ISABEL;MARÍA ISABEL;10
CALLE;DE;MARIA ISABEL NAVARRO;MARÍA ISABEL NAVARRO;8
CALLE;DE;MARIA ISABEL NAVARRO;MARÍA ISABEL NAVARRO;8
CALLE;DE;MARIA ISIDRA;MARÍA ISIDRA;8
CALLE;DE;MARIA JENARA;MARÍA JENARA;13
CALLE;DE;MARIA JESUS;MARÍA JESÚS;11
CALLE;DE;MARIA JOSEFA;MARÍA JOSÉFA;17
CALLE;DE;MARIA JUANA;MARÍA JUANA;6
TRAVESÍA;DE;MARIA JUANA;MARÍA JUANA;6
PLAZA;DE;MARIA JUANA ONTAÑON;MARÍA JUANA ONTAÑÓN;7
CALLE;DE;MARIA LEJARRAGA;MARÍA LEJARRAGA;11
CALLE;DE;MARIA LOMBILLO;MARÍA LOMBILLO;20
CALLE;DE;MARIA LUISA;MARÍA LUISA;6
CALLE;DE;MARIA MARTINEZ;MARÍA MARTÍNEZ;11
CALLE;DE;MARIA MARTINEZ OVIOL;MARÍA MARTÍNEZ OVIOL;17
CALLE;DE;MARIA MOLINER;MARÍA MOLINER;16
CALLE;DE;MARIA MONTESSORI;MARÍA MONTESSORI;8
CALLE;DE;MARIA NISTAL;MARÍA NISTAL;15
CALLE;DE;MARIA ODIAGA;MARÍA ODIAGA;11
CALLE;DE;MARIA ORUE;MARÍA ORÚE;17
CALLE;DE;MARIA PANES;MARÍA PANÉS;7
CALLE;DE;MARIA PAZ UNCITI;MARÍA PAZ UNCITI;13
CALLEJÓN;DE;MARIA PAZ UNCITI;MARÍA PAZ UNCITI;13
CALLE;DE;MARIA PEDRAZA;MARÍA PEDRAZA;6
CALLE;DE;MARIA PEREZ MEDEL;MARÍA PÉREZ MEDEL;18
GLORIETA;DE;MARIA PIGNATELLI;MARÍA PIGNATELLI;4
CALLE;DE;MARIA PITA;MARÍA PITA;19
CALLE;DE;MARIA REICHE;MARÍA REICHE;16
CALLE;DE;MARIA REICHE;MARÍA REICHE;21
GLORIETA;DE;MARIA REINA;MARÍA REINA;9
CALLE;DE;MARIA SEVILLA DIAGO;MARÍA SEVILLA DIAGO;20
CALLE;DE;MARIA TARIN;MARÍA TARÍN;20
CALLE;DE;MARIA TARIN;MARÍA TARÍN;20
CALLE;DE;MARIA TERESA;MARÍA TERESA;4
PASEO;DE;MARIA TERESA;MARÍA TERESA;9
CALLE;DE;MARIA TERESA ACOSTA;MARÍA TERESA ACOSTA;10
CALLE;DE;MARIA TERESA LEON;MARÍA TERESA LEÓN;18
CALLE;DE;MARIA TERESA ROBLEDO;MARÍA TERESA ROBLEDO;13
CALLE;DE;MARIA TERESA SAENZ DE HEREDIA;MARÍA TERESA SÁENZ DE HEREDIA;15
CALLE;DE;MARIA TUBAU;MARÍA TUBAU;8
CALLE;DE;MARIA TUDOR;MARÍA TUDOR;16
CALLE;DE;MARIA ZAMBRANO;MARÍA ZAMBRANO;15
TRAVESÍA;DE;MARIA ZAMBRANO;MARÍA ZAMBRANO;15
CALLE;DE;MARIA ZAYAS;MARÍA ZAYAS;6
TRAVESÍA;DE;MARIA ZAYAS;MARÍA ZAYAS;6
CALLE;DE;MARIA ZURITA;MARÍA ZURITA;11
PLAZA;DE;MARIANA PINEDA;MARIANA PINEDA;13
CALLE;DE;MARIANELA;MARIANELA;6
CALLE;DE LOS;MARIANISTAS;MARIANISTAS;11
CALLE;DE;MARIANO AGÜI;MARIANO AGÜÍ;8
CALLE;DE;MARIANO BENLLIURE;MARIANO BENLLIURE;13
CALLE;DE;MARIANO CARDERERA;MARIANO CARDERERA;10
PLAZA;DE;MARIANO DE CAVIA;MARIANO DE CAVIA;3
PLAZA;DE;MARIANO DE CAVIA;MARIANO DE CAVIA;3
PLAZA;DE;MARIANO DE CAVIA;MARIANO DE CAVIA;3
CALLE;DE;MARIANO DIAZ ALONSO;MARIANO DÍAZ ALONSO;15
CALLE;DE;MARIANO FERNANDEZ;MARIANO FERNÁNDEZ;6
PASEO;DE;MARIANO LAGASCA;MARIANO LAGASCA;3
PLAZA;DE;MARIANO LANUZA;MARIANO LANUZA;10
CALLE;DE;MARIANO MATESANZ;MARIANO MATESANZ;17
GLORIETA;DE;MARIANO SALVADOR MAELLA;MARIANO SALVADOR MAELLA;8
CALLE;DE;MARIANO SERRANO;MARIANO SERRANO;6
CALLE;DE;MARIANO USERA;MARIANO USERA;12
CALLE;DE;MARIANO VELA;MARIANO VELA;12
CALLE;DE;MARIANO VELA;MARIANO VELA;12
CALLE;DE LA;MARIBLANCA;MARIBLANCA;12
CALLE;DE;MARICARA;MARICARA;17
CALLE;DE;MARIE CURIE;MARIE CURIE;8
PLAZA;DE LA;MARINA ESPAÑOLA;MARINA ESPAÑOLA;1
CALLE;DE;MARINA LAVANDEIRA;MARINA LAVANDEIRA;11
CALLE;DE;MARINA USERA;MARINA USERA;12
CALLE;DE;MARINA VEGA;MARINA VEGA;12
TRAVESÍA;DE;MARINA VEGA;MARINA VEGA;12
CALLE;DE LOS;MARINEROS;MARINEROS;20
CALLE;DE;MARIO CABRE;MARIO CABRE;14
CALLE;DE;MARIO CABRE;MARIO CABRE;14
CALLE;DE;"MARIO MORENO """"CANTINFLAS""""";"MARIO MORENO """"CANTINFLAS""""";19
CALLE;DE;"MARIO MORENO """"CANTINFLAS""""";"MARIO MORENO """"CANTINFLAS""""";19
CALLE;DE;MARIO RECUERO;MARIO RECUERO;8
CALLE;DE;MARIO ROSO DE LUNA;MARIO ROSO DE LUNA;20
PLAZUELA;DE;MARISA BRAVO;MARISA BRAVO;16
CALLE;DEL;MARISCAL GUTIERREZ DE OTERO;MARISCAL GUTIÉRREZ DE OTERO;17
CALLE;DE LAS;MARISMAS;MARISMAS;13
CALLE;DEL;MARMOL;MÁRMOL;2
PLAZA;DEL;MARMOL;MÁRMOL;3
CALLE;DE LA;MARMOLINA;MARMOLINA;19
CALLE;DE LOS;MARMOLISTAS;MARMOLISTAS;20
CALLE;DEL;MAROJAL;MAROJAL;8
CAMINO;DE;MAROTO;MAROTO;8
CALLE;DEL;MARQUES DE AHUMADA;MARQUÉS DE AHUMADA;4
CALLE;DEL;MARQUES DE ALTAMIRA;MARQUÉS DE ALTAMIRA;15
CALLE;DEL;MARQUES DE BERNA;MARQUÉS DE BERNA;21
PLAZA;DEL;MARQUES DE CAMARINES;MARQUÉS DE CAMARINES;9
CALLE;DEL;MARQUES DE CASA JIMENEZ;MARQUÉS DE CASA JIMÉNEZ;11
CALLE;DEL;MARQUES DE CASA RIERA;MARQUÉS DE CASA RIERA;1
CALLE;DEL;MARQUES DE CASA TILLY;MARQUÉS DE CASA TILLY;19
PLAZA;DEL;MARQUES DE CERRALBO;MARQUÉS DE CERRALBO;9
PLAZA;DEL;MARQUES DE COMILLAS;MARQUÉS DE COMILLAS;7
PLAZA;DEL;MARQUES DE COMILLAS;MARQUÉS DE COMILLAS;9
AVENIDA;DEL;MARQUES DE CORBERA;MARQUÉS DE CORBERA;15
CALLE;DEL;MARQUES DE CORTINA;MARQUÉS DE CORTINA;6
CALLE;DEL;MARQUES DE CUBAS;MARQUÉS DE CUBAS;1
CALLE;DEL;MARQUES DE ENCINARES;MARQUÉS DE ENCINARES;6
CALLE;DEL;MARQUES DE FONTALBA;MARQUÉS DE FONTALBA;21
CALLE;DEL;MARQUES DE HOYOS;MARQUÉS DE HOYOS;15
CALLE;DEL;MARQUES DE JURA REAL;MARQUÉS DE JURA REAL;11
CALLE;DEL;MARQUES DE LA ENSENADA;MARQUÉS DE LA ENSENADA;1
CALLE;DEL;MARQUES DE LA HERMIDA;MARQUÉS DE LA HERMIDA;4
CALLE;DEL;MARQUES DE LA ROMANA;MARQUÉS DE LA ROMANA;7
CALLE;DEL;MARQUES DE LA VALDAVIA;MARQUÉS DE LA VALDAVIA;2
CALLE;DEL;MARQUES DE LEGANES;MARQUÉS DE LEGANÉS;1
CALLE;DEL;MARQUES DE LEIS;MARQUÉS DE LEIS;6
CALLE;DEL;MARQUES DE LEMA;MARQUÉS DE LEMA;7
CALLE;DEL;MARQUES DE LOZOYA;MARQUÉS DE LOZOYA;3
CALLE;DEL;MARQUES DE MONASTERIO;MARQUÉS DE MONASTERIO;1
CALLE;DEL;MARQUES DE MONDEJAR;MARQUÉS DE MONDÉJAR;4
PASEO;DEL;MARQUES DE MONISTROL;MARQUÉS DE MONISTROL;9
PASEO;DEL;MARQUES DE MONISTROL;MARQUÉS DE MONISTROL;9
PASEO;DEL;MARQUES DE MONISTROL;MARQUÉS DE MONISTROL;10
PASEO;DEL;MARQUES DE MONISTROL;MARQUÉS DE MONISTROL;17
CALLE;DEL;MARQUES DE MONTEAGUDO;MARQUÉS DE MONTEAGUDO;4
GLORIETA;DEL;MARQUES DE OLIVA;MARQUÉS DE OLIVA;
CALLE;DEL;MARQUES DE PICO VELASCO;MARQUÉS DE PICO VELASCO;15
PASEO;DEL;MARQUES DE PONTEJOS;MARQUÉS DE PONTEJOS;3
CALLE;DEL;MARQUES DE PORTUGALETE;MARQUÉS DE PORTUGALETE;15
CALLE;DEL;MARQUES DE PORTUGALETE;MARQUÉS DE PORTUGALETE;15
PLAZA;DEL;MARQUES DE SALAMANCA;MARQUÉS DE SALAMANCA;4
PLAZA;DEL;MARQUES DE SALAMANCA;MARQUÉS DE SALAMANCA;4
CALLE;DEL;MARQUES DE SAN GREGORIO;MARQUÉS DE SAN GREGORIO;12
CALLE;DEL;MARQUES DE SANTA ANA;MARQUÉS DE SANTA ANA;1
CALLE;DEL;MARQUES DE SANTILLANA;MARQUÉS DE SANTILLANA;5
CALLE;DEL;MARQUES DE TOCA;MARQUÉS DE TOCA;1
CALLE;DEL;MARQUES DE TORRELAGUNA;MARQUÉS DE TORRELAGUNA;5
CALLE;DEL;MARQUES DE TORROJA;MARQUÉS DE TORROJA;5
CALLE;DEL;MARQUES DE URQUIJO;MARQUÉS DE URQUIJO;9
GLORIETA;DEL;MARQUES DE VADILLO;MARQUÉS DE VADILLO;11
GLORIETA;DEL;MARQUES DE VADILLO;MARQUÉS DE VADILLO;11
GLORIETA;DEL;MARQUES DE VADILLO;MARQUÉS DE VADILLO;11
CALLE;DEL;MARQUES DE VALDECILLA;MARQUÉS DE VALDECILLA;5
CALLE;DEL;MARQUES DE VALDEIGLESIAS;MARQUÉS DE VALDEIGLESIAS;1
CALLE;DEL;MARQUES DE VALLEJO;MARQUÉS DE VALLEJO;4
CALLE;DEL;MARQUES DE VIANA;MARQUÉS DE VIANA;6
CALLE;DEL;MARQUES DE VIANA;MARQUÉS DE VIANA;6
CALLE;DEL;MARQUES DE VILLABRAGIMA;MARQUÉS DE VILLABRÁGIMA;8
CALLE;DEL;MARQUES DE VILLAMAGNA;MARQUÉS DE VILLAMAGNA;4
CALLE;DEL;MARQUES DE VILLAMAGNA;MARQUÉS DE VILLAMAGNA;4
CALLE;DEL;MARQUES DE VILLAMEJOR;MARQUÉS DE VILLAMEJOR;4
CALLE;DEL;MARQUES DE ZAFRA;MARQUÉS DE ZAFRA;4
GLORIETA;DEL;MARQUES DE ZAFRA;MARQUÉS DE ZAFRA;4
PASEO;DEL;MARQUES DE ZAFRA;MARQUÉS DE ZAFRA;4
CALLE;DEL;MARQUES DE ZURGENA;MARQUÉS DE ZURGENA;4
CALLE;DEL;MARQUES DEL DUERO;MARQUÉS DEL DUERO;4
CALLE;DE;MARQUES DEL RISCAL;MARQUÉS DEL RISCAL;7
CALLE;DEL;MARQUES DEL VASTO;MARQUÉS DEL VASTO;7
CALLE;DEL;MARQUES VIUDO DE PONTEJOS;MARQUÉS VIUDO DE PONTEJOS;1
CALLE;DE LA;MARQUESA DE ARGÜESO;MARQUESA DE ARGÜESO;11
CALLE;DE LA;MARQUESA DE SILVELA;MARQUESA DE SILVELA;12
CALLE;DE LA;MARQUESA DE TORRECILLA;MARQUESA DE TORRECILLA;15
CALLE;DEL;MARQUESADO DE SANTA MARTA;MARQUESADO DE SANTA MARTA;20
CALLE;DE LA;MARROQUINA;MARROQUINA;14
CALLE;DE;MARSELLA;MARSELLA;20
CALLE;DE;MARTE;MARTE;21
CALLE;DE;MARTELL;MARTELL;13
CALLE;DE;MARTI;MARTÍ;4
CALLE;DE;MARTIN DE LOS HEROS;MARTÍN DE LOS HEROS;9
CALLE;DE;MARTIN DE VARGAS;MARTÍN DE VARGAS;2
CALLE;DE;MARTIN FERREIRO;MARTÍN FERREIRO;20
CALLE;DE;MARTIN FIERRO;MARTÍN FIERRO;9
CALLE;DE;MARTIN MACHIO;MARTÍN MACHÍO;5
CALLE;DE;MARTIN MARTINEZ;MARTÍN MARTÍNEZ;5
CALLE;DE;MARTIN MORA;MARTÍN MORA;13
CALLE;DE;MARTIN MUÑOZ DE LAS POSADAS;MARTÍN MUÑOZ DE LAS POSADAS;18
CALLE;DE;MARTIN PESCADOR;MARTÍN PESCADOR;9
CALLE;DE;MARTIN SARMIENTO;MARTÍN SARMIENTO;3
CALLE;DE;MARTIN SOLER;MARTÍN SOLER;2
CALLE;DE;MARTINEZ;MARTÍNEZ;6
CALLE;DE;MARTINEZ CORROCHANO;MARTÍNEZ CORROCHANO;3
CALLE;DE;MARTINEZ DE LA RIVA;MARTÍNEZ DE LA RIVA;13
CALLE;DE;MARTINEZ DE LA RIVA;MARTÍNEZ DE LA RIVA;13
PLAZA;DE;MARTINEZ DE LA RIVA;MARTÍNEZ DE LA RIVA;13
CALLE;DE;MARTINEZ DE LA ROSA;MARTÍNEZ DE LA ROSA;4
CALLE;DE;MARTINEZ IZQUIERDO;MARTÍNEZ IZQUIERDO;4
CALLE;DE;MARTINEZ IZQUIERDO;MARTÍNEZ IZQUIERDO;15
CALLE;DE;MARTINEZ MOLINA;MARTÍNEZ MOLINA;20
PLAZA;DE;MARTINEZ OLMEDILLA;MARTÍNEZ OLMEDILLA;18
CALLE;DE;MARTINEZ OVIOL;MARTÍNEZ OVIOL;17
CALLE;DE;MARTINEZ PAGE;MARTÍNEZ PAGE;6
CALLE;DE;MARTINEZ SECO;MARTÍNEZ SECO;17
CALLE;DE;MARTINEZ VILLERGAS;MARTÍNEZ VILLERGAS;15
PLAZA;DE LOS;MARTIRES;MÁRTIRES;8
CALLE;DE LAS;MARTIRES CONCEPCIONISTAS;MÁRTIRES CONCEPCIONISTAS;4
CALLE;DE LAS;MARTIRES CONCEPCIONISTAS;MÁRTIRES CONCEPCIONISTAS;4
CALLE;DE LOS;MARTIRES DE ALCALA;MÁRTIRES DE ALCALÁ;1
CALLE;DE LOS;MARTIRES DE LA VENTILLA;MÁRTIRES DE LA VENTILLA;6
CALLE;DE LOS;MARTIRES DE PARACUELLOS;MÁRTIRES DE PARACUELLOS;6
AVENIDA;DE LOS;MARTIRES MARISTAS;MÁRTIRES MARISTAS;9
CALLE;DE;MARTOS;MARTOS;13
PLAZA;DE;MARUJA;MARUJA;8
CALLE;DE;MARUJA GARCIA ROMERO;MARUJA GARCÍA ROMERO;13
AVENIDA;DE;MARUJA MALLO;MARUJA MALLO;16
CALLE;DE;MARX;MARX;8
CALLE;DE;MARZO;MARZO;20
CALLE;DE;MASCARAQUE;MASCARAQUE;11
CALLE;DE;MASEDA;MASEDA;6
CALLE;DE LA;MASILLA;MASILLA;20
PLAZA;DE;MASLAMA AL-MAYRITI;MASLAMA AL-MAYRITI;5
CALLE;DEL;MASTELERO;MASTELERO;16
CALLE;DE LA;MATA DEL AGUA;MATA DEL AGUA;18
CAMINO;DE;MATA LA EMBOSCADA;MATA LA EMBOSCADA;8
CAMINO;DE;MATA LAS PALOMAS;MATA LAS PALOMAS;8
PLAZA;DE;MATACAN;MATACÁN;10
CALLE;DEL;MATACHEL;MATACHEL;17
CALLE;DEL;MATADERO;MATADERO;6
CALLE;DEL;MATADERO DE EL PARDO;MATADERO DE EL PARDO;8
CALLE;DEL;MATADERO VIEJO;MATADERO VIEJO;19
CALLE;DE;MATAELPINO;MATAELPINO;5
CALLE;DE;MATAMOROSA;MATAMOROSA;15
CALLE;DE;MATAPOZUELOS;MATAPOZUELOS;16
CALLE;DE;MATARO;MATARÓ;8
CALLE;DE;MATEO GARCIA;MATEO GARCÍA;15
CALLE;DE;MATEO GUILL;MATEO GUILL;10
CALLE;DE;MATEO INURRIA;MATEO INURRIA;5
CALLE;DE;MATEO INURRIA;MATEO INURRIA;5
CALLE;DE;MATEO LOPEZ;MATEO LÓPEZ;3
PASAJE;DE;MATHEU;MATHÉU;1
CALLE;DE;MATIAS DE LA FUENTE;MATÍAS DE LA FUENTE;8
PASAJE;DE;MATIAS MONTERO;MATÍAS MONTERO;5
CALLE;DE;MATIAS TURRION;MATÍAS TURRIÓN;15
CALLE;DE;MATIAS TURRION;MATÍAS TURRIÓN;16
CALLE;DE;MATILDE DIEZ;MATILDE DÍEZ;5
CALLE;DE;MATILDE GAYO;MATILDE GAYO;12
CALLE;DE;MATILDE GONZALEZ ESTUA;MATILDE GONZÁLEZ ESTÚA;10
CALLE;DE;MATILDE HERNANDEZ;MATILDE HERNÁNDEZ;11
CALLE;DE;MATILDE HERNANDEZ;MATILDE HERNÁNDEZ;11
CALLE;DE;MATILDE LANDA;MATILDE LANDA;6
ESCALINATA;DE;MATILDE LANDA;MATILDE LANDA;6
CALLE;DE;MATILDE TELLEZ;MATILDE TÉLLEZ;8
CALLE;DE;MATILLAS;MATILLAS;18
PLAZA;DE;MATUTE;MATUTE;1
CALLE;DE;MAUDES;MAUDES;7
CALLE;DE;MAUREGATO;MAUREGATO;10
CALLE;DE;MAURICIO LEGENDRE;MAURICIO LEGENDRE;5
CALLE;DE;MAURICIO LEGENDRE;MAURICIO LEGENDRE;8
CALLE;DE;MAURICIO RAVEL;MAURICIO RAVEL;5
CALLE;DE;MAURO;MAURO;5
CALLE;DE;MAX AUB;MAX AUB;7
CALLE;DE;MAXIMINO BLAZQUEZ;MAXIMINO BLÁZQUEZ;9
CALLE;DE;MAXIMO CARAZO;MÁXIMO CARAZO;12
CALLE;DE;MAXIMO SAN JUAN;MÁXIMO SAN JUAN;15
CALLE;DE;MAYO;MAYO;20
CALLE;DE;MAYOLICA;MAYÓLICA;20
CALLE;;MAYOR;MAYOR;1
CALLE;;MAYOR;MAYOR;1
PLAZA;;MAYOR;MAYOR;1
PLAZA;;MAYOR DE BARAJAS;MAYOR DE BARAJAS;21
PLAZA;;MAYOR DE CIUDAD PEGASO;MAYOR DE CIUDAD PEGASO;20
PLAZA;;MAYOR DE VILLAVERDE;MAYOR DE VILLAVERDE;17
