ï»¿CODIGO;TUNEL;EPOCA;TIPO_DIA;HORA;SECCION_ACCESO;INTENSIDAD;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;__fuente
TC0701;OLAVIDE;GENERAL;FESTIVO;6;ENTRADA ELOY GONZALO;66;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;7;ENTRADA ELOY GONZALO;48;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;8;ENTRADA ELOY GONZALO;41;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;9;ENTRADA ELOY GONZALO;70;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;10;ENTRADA ELOY GONZALO;130;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;11;ENTRADA ELOY GONZALO;191;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;12;ENTRADA ELOY GONZALO;200;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;13;ENTRADA ELOY GONZALO;254;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;14;ENTRADA ELOY GONZALO;227;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;15;ENTRADA ELOY GONZALO;169;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;16;ENTRADA ELOY GONZALO;159;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;17;ENTRADA ELOY GONZALO;258;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;18;ENTRADA ELOY GONZALO;238;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;19;ENTRADA ELOY GONZALO;227;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;20;ENTRADA ELOY GONZALO;247;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;21;ENTRADA ELOY GONZALO;163;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;22;ENTRADA ELOY GONZALO;111;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0701;OLAVIDE;GENERAL;FESTIVO;23;ENTRADA ELOY GONZALO;68;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;0;ENTRADA EMBAJADORES;160;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;1;ENTRADA EMBAJADORES;130;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;2;ENTRADA EMBAJADORES;84;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;3;ENTRADA EMBAJADORES;52;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;4;ENTRADA EMBAJADORES;25;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;5;ENTRADA EMBAJADORES;35;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;6;ENTRADA EMBAJADORES;50;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;7;ENTRADA EMBAJADORES;81;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;8;ENTRADA EMBAJADORES;90;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;9;ENTRADA EMBAJADORES;109;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;10;ENTRADA EMBAJADORES;122;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;11;ENTRADA EMBAJADORES;240;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;12;ENTRADA EMBAJADORES;323;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;13;ENTRADA EMBAJADORES;375;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;14;ENTRADA EMBAJADORES;402;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;15;ENTRADA EMBAJADORES;400;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;16;ENTRADA EMBAJADORES;182;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;17;ENTRADA EMBAJADORES;223;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;18;ENTRADA EMBAJADORES;327;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;19;ENTRADA EMBAJADORES;439;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;20;ENTRADA EMBAJADORES;405;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;21;ENTRADA EMBAJADORES;387;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;22;ENTRADA EMBAJADORES;270;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;23;ENTRADA EMBAJADORES;126;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;0;ENTRADA EST.SUR BUS-MA;196;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;1;ENTRADA EST.SUR BUS-MA;160;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;2;ENTRADA EST.SUR BUS-MA;79;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;3;ENTRADA EST.SUR BUS-MA;45;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;4;ENTRADA EST.SUR BUS-MA;56;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;5;ENTRADA EST.SUR BUS-MA;24;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;6;ENTRADA EST.SUR BUS-MA;26;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;7;ENTRADA EST.SUR BUS-MA;55;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;8;ENTRADA EST.SUR BUS-MA;84;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;9;ENTRADA EST.SUR BUS-MA;118;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;10;ENTRADA EST.SUR BUS-MA;155;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;11;ENTRADA EST.SUR BUS-MA;228;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;12;ENTRADA EST.SUR BUS-MA;285;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;13;ENTRADA EST.SUR BUS-MA;365;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;14;ENTRADA EST.SUR BUS-MA;351;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;15;ENTRADA EST.SUR BUS-MA;316;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;16;ENTRADA EST.SUR BUS-MA;275;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;17;ENTRADA EST.SUR BUS-MA;240;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;18;ENTRADA EST.SUR BUS-MA;303;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;19;ENTRADA EST.SUR BUS-MA;307;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;20;ENTRADA EST.SUR BUS-MA;264;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;21;ENTRADA EST.SUR BUS-MA;339;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;22;ENTRADA EST.SUR BUS-MA;288;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0202;PLANETARIO;GENERAL;FESTIVO;23;ENTRADA EST.SUR BUS-MA;180;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;0;ENTRADA FCO SILVELA;514;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;1;ENTRADA FCO SILVELA;539;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;2;ENTRADA FCO SILVELA;328;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;3;ENTRADA FCO SILVELA;124;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;4;ENTRADA FCO SILVELA;59;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;5;ENTRADA FCO SILVELA;42;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;6;ENTRADA FCO SILVELA;37;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;7;ENTRADA FCO SILVELA;43;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;8;ENTRADA FCO SILVELA;116;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;9;ENTRADA FCO SILVELA;219;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;10;ENTRADA FCO SILVELA;414;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;11;ENTRADA FCO SILVELA;476;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;12;ENTRADA FCO SILVELA;459;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;13;ENTRADA FCO SILVELA;402;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;14;ENTRADA FCO SILVELA;277;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;15;ENTRADA FCO SILVELA;192;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;16;ENTRADA FCO SILVELA;222;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;17;ENTRADA FCO SILVELA;408;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;18;ENTRADA FCO SILVELA;370;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;19;ENTRADA FCO SILVELA;320;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;20;ENTRADA FCO SILVELA;425;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;21;ENTRADA FCO SILVELA;694;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;22;ENTRADA FCO SILVELA;592;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0404;M.BECERRA;GENERAL;FESTIVO;23;ENTRADA FCO SILVELA;339;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;0;ENTRADA BAILEN;438;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;1;ENTRADA BAILEN;293;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;2;ENTRADA BAILEN;202;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;3;ENTRADA BAILEN;164;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;4;ENTRADA BAILEN;142;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;5;ENTRADA BAILEN;133;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;6;ENTRADA BAILEN;256;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;7;ENTRADA BAILEN;848;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;8;ENTRADA BAILEN;849;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;9;ENTRADA BAILEN;724;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;10;ENTRADA BAILEN;830;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;11;ENTRADA BAILEN;868;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;12;ENTRADA BAILEN;909;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;13;ENTRADA BAILEN;884;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;14;ENTRADA BAILEN;840;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;15;ENTRADA BAILEN;826;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;16;ENTRADA BAILEN;782;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;17;ENTRADA BAILEN;755;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;18;ENTRADA BAILEN;800;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;19;ENTRADA BAILEN;826;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;20;ENTRADA BAILEN;673;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;21;ENTRADA BAILEN;644;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;22;ENTRADA BAILEN;722;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;LABORABLE;23;ENTRADA BAILEN;653;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;0;ENTRADA GOYA;367;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;1;ENTRADA GOYA;166;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;2;ENTRADA GOYA;104;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;3;ENTRADA GOYA;97;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;4;ENTRADA GOYA;67;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;5;ENTRADA GOYA;57;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;6;ENTRADA GOYA;59;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;7;ENTRADA GOYA;57;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;8;ENTRADA GOYA;95;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;9;ENTRADA GOYA;152;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;10;ENTRADA GOYA;222;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0302;D.ESQUERDO;GENERAL;FESTIVO;11;ENTRADA GOYA;288;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
