idelem;lon;lat;district_code;district_name
4999;-3.714100;40.364516;NA;NA
5000;-3.715612;40.368986;NA;NA
5001;-3.722662;40.414044;NA;NA
5002;-3.726391;40.413931;NA;NA
5003;-3.726113;40.413888;NA;NA
5004;-3.727585;40.413773;NA;NA
5005;-3.728173;40.413652;NA;NA
5006;-3.730393;40.412921;NA;NA
5007;-3.731629;40.412467;NA;NA
5008;-3.736880;40.410595;NA;NA
5009;-3.739816;40.409423;NA;NA
5010;-3.724139;40.414880;NA;NA
5011;-3.724920;40.414724;NA;NA
5012;-3.726991;40.412634;NA;NA
5013;-3.726735;40.410919;NA;NA
5014;-3.729812;40.407820;NA;NA
5015;-3.729866;40.405525;NA;NA
5016;-3.726001;40.411792;NA;NA
5017;-3.730890;40.406730;NA;NA
5018;-3.729350;40.414282;NA;NA
5019;-3.730516;40.412252;NA;NA
5020;-3.738890;40.409322;NA;NA
5021;-3.730843;40.412833;NA;NA
5022;-3.733802;40.411740;NA;NA
5023;-3.734728;40.411312;NA;NA
5024;-3.737786;40.410176;NA;NA
5029;-3.741530;40.407335;NA;NA
5030;-3.730377;40.406145;NA;NA
5031;-3.738074;40.410336;NA;NA
5032;-3.736740;40.410774;NA;NA
5033;-3.736327;40.410528;NA;NA
5034;-3.734971;40.411083;NA;NA
5035;-3.730705;40.413040;NA;NA
5036;-3.739720;40.384510;NA;NA
5037;-3.722063;40.394306;NA;NA
5038;-3.723084;40.393813;NA;NA
5039;-3.725618;40.392351;NA;NA
5040;-3.722142;40.394326;NA;NA
5041;-3.727962;40.390996;NA;NA
5042;-3.727709;40.391221;NA;NA
5043;-3.729923;40.389691;NA;NA
5044;-3.730886;40.389032;NA;NA
5045;-3.733895;40.387126;NA;NA
5046;-3.733338;40.387438;NA;NA
5047;-3.735890;40.385819;NA;NA
5048;-3.738172;40.384942;NA;NA
5049;-3.738291;40.384937;NA;NA
5050;-3.739834;40.384464;NA;NA
5051;-3.740560;40.383890;NA;NA
5052;-3.741663;40.383067;NA;NA
5053;-3.743076;40.382397;NA;NA
5054;-3.735979;40.385722;NA;NA
5055;-3.734521;40.386135;NA;NA
5056;-3.729866;40.389469;NA;NA
5057;-3.723844;40.392737;NA;NA
5058;-3.727149;40.392223;NA;NA
5059;-3.729385;40.390786;NA;NA
5060;-3.737614;40.385646;NA;NA
5061;-3.731008;40.388222;NA;NA
5063;-3.727090;40.386028;NA;NA
5064;-3.724978;40.385622;NA;NA
5065;-3.723155;40.385356;NA;NA
5067;-3.720835;40.385224;NA;NA
5068;-3.720930;40.384222;NA;NA
5069;-3.715350;40.385187;NA;NA
5070;-3.728186;40.385249;NA;NA
5071;-3.723756;40.384705;NA;NA
5072;-3.674146;40.402078;NA;NA
5073;-3.673468;40.400564;NA;NA
5074;-3.675905;40.401769;NA;NA
5075;-3.723421;40.386271;NA;NA
5076;-3.723368;40.386298;NA;NA
5077;-3.725729;40.387286;NA;NA
5078;-3.722337;40.386851;NA;NA
5079;-3.722585;40.384542;NA;NA
5080;-3.681569;40.407024;NA;NA
5081;-3.679327;40.435804;NA;NA
5082;-3.678790;40.424951;NA;NA
5083;-3.721347;40.384647;NA;NA
5084;-3.717954;40.383668;NA;NA
5085;-3.717120;40.386566;NA;NA
5087;-3.716746;40.387693;NA;NA
5088;-3.716301;40.386854;NA;NA
5089;-3.721805;40.385374;NA;NA
5090;-3.719215;40.384355;NA;NA
5091;-3.719701;40.384225;NA;NA
5092;-3.721932;40.383021;NA;NA
5093;-3.729333;40.387140;NA;NA
5094;-3.716056;40.389144;NA;NA
5095;-3.697609;40.398746;NA;NA
5096;-3.697286;40.397844;NA;NA
5097;-3.689506;40.387287;NA;NA
5098;-3.716464;40.389132;NA;NA
5099;-3.740967;40.388681;NA;NA
5100;-3.741169;40.388610;NA;NA
5101;-3.743244;40.388234;NA;NA
5102;-3.743119;40.388224;NA;NA
5103;-3.703845;40.395757;NA;NA
5104;-3.699721;40.405869;NA;NA
5105;-3.733596;40.389331;NA;NA
5106;-3.740129;40.388267;NA;NA
5107;-3.740109;40.389278;NA;NA
5108;-3.742664;40.387613;NA;NA
5109;-3.742381;40.386752;NA;NA
5110;-3.744400;40.388853;NA;NA
5111;-3.745650;40.385172;NA;NA
5112;-3.748085;40.384727;NA;NA
5113;-3.747504;40.383075;NA;NA
5114;-3.738706;40.389127;NA;NA
5115;-3.735729;40.390239;NA;NA
5116;-3.720807;40.415313;NA;NA
5117;-3.715902;40.413922;NA;NA
5118;-3.734927;40.390394;NA;NA
5119;-3.742110;40.387564;NA;NA
5120;-3.741233;40.386149;NA;NA
5121;-3.740178;40.385279;NA;NA
5122;-3.741247;40.386206;NA;NA
5123;-3.743354;40.390649;NA;NA
5124;-3.743276;40.390840;NA;NA
5125;-3.737441;40.389482;NA;NA
5126;-3.737430;40.389221;NA;NA
5127;-3.746208;40.385149;NA;NA
5128;-3.747810;40.382879;NA;NA
5130;-3.714538;40.430511;NA;NA
5131;-3.744404;40.386182;NA;NA
5132;-3.735022;40.375293;NA;NA
5133;-3.733813;40.376378;NA;NA
5134;-3.735115;40.376339;NA;NA
5135;-3.727601;40.381176;NA;NA
5136;-3.726369;40.382217;NA;NA
5137;-3.724813;40.383433;NA;NA
5138;-3.722829;40.384457;NA;NA
5139;-3.723825;40.384629;NA;NA
5140;-3.725967;40.381038;NA;NA
5141;-3.733248;40.378412;NA;NA
5142;-3.716219;40.453450;NA;NA
5143;-3.712808;40.454284;NA;NA
5144;-3.733753;40.378923;NA;NA
5145;-3.732835;40.379994;NA;NA
5146;-3.732084;40.380086;NA;NA
5147;-3.733358;40.376642;NA;NA
5148;-3.733390;40.376664;NA;NA
5149;-3.766142;40.397246;NA;NA
5150;-3.764487;40.395539;NA;NA
5151;-3.768464;40.391183;NA;NA
5152;-3.767177;40.391516;NA;NA
5153;-3.763174;40.386778;NA;NA
5154;-3.763069;40.385211;NA;NA
5155;-3.759866;40.384148;NA;NA
5156;-3.761366;40.385878;NA;NA
5157;-3.764880;40.385066;NA;NA
5158;-3.766373;40.384011;NA;NA
5159;-3.765688;40.383168;NA;NA
5160;-3.771977;40.382518;NA;NA
5161;-3.773566;40.396493;NA;NA
5162;-3.772929;40.396490;NA;NA
5163;-3.774885;40.396139;NA;NA
5164;-3.774217;40.396418;NA;NA
5165;-3.768336;40.399081;NA;NA
5166;-3.765603;40.399043;NA;NA
5167;-3.775626;40.399044;NA;NA
5168;-3.772772;40.399064;NA;NA
5169;-3.764847;40.394097;NA;NA
5170;-3.764593;40.393746;NA;NA
5171;-3.764552;40.393943;NA;NA
5172;-3.771974;40.394129;NA;NA
5173;-3.764594;40.387769;NA;NA
5174;-3.773069;40.399212;NA;NA
5175;-3.773078;40.395205;NA;NA
5176;-3.773020;40.394999;NA;NA
5177;-3.772306;40.394035;NA;NA
5178;-3.767777;40.390730;NA;NA
5179;-3.765280;40.398863;NA;NA
5180;-3.761585;40.385785;NA;NA
5181;-3.766708;40.398979;NA;NA
5182;-3.723099;40.410756;NA;NA
5183;-3.735650;40.405890;NA;NA
5184;-3.732947;40.406203;NA;NA
5185;-3.732400;40.400343;NA;NA
5186;-3.731799;40.399262;NA;NA
5187;-3.733653;40.399523;NA;NA
5188;-3.734134;40.398972;NA;NA
5189;-3.723168;40.411325;NA;NA
5190;-3.728894;40.406550;NA;NA
5191;-3.722839;40.410705;NA;NA
5192;-3.724490;40.404554;NA;NA
5193;-3.724057;40.402708;NA;NA
5194;-3.724066;40.402754;NA;NA
5195;-3.723665;40.403704;NA;NA
5196;-3.724669;40.403928;NA;NA
5197;-3.724778;40.404997;NA;NA
5198;-3.724594;40.402891;NA;NA
5199;-3.626933;40.379861;NA;NA
5200;-3.627317;40.379152;NA;NA
5201;-3.628224;40.378770;NA;NA
5202;-3.621893;40.379943;NA;NA
5203;-3.771951;40.451568;NA;NA
5204;-3.790895;40.460666;NA;NA
5205;-3.620949;40.379677;NA;NA
5206;-3.620403;40.379602;NA;NA
5207;-3.619098;40.378700;NA;NA
5208;-3.618743;40.379150;NA;NA
5209;-3.617139;40.379494;NA;NA
5210;-3.617458;40.379466;NA;NA
5211;-3.605778;40.384401;NA;NA
5212;-3.639212;40.376598;NA;NA
5213;-3.637556;40.376092;NA;NA
5214;-3.639603;40.375510;NA;NA
5215;-3.638286;40.374900;NA;NA
5217;-3.788960;40.458397;NA;NA
5218;-3.787332;40.458406;NA;NA
5219;-3.788850;40.458426;NA;NA
5220;-3.786109;40.456196;NA;NA
5228;-3.639155;40.376608;NA;NA
5229;-3.627964;40.379300;NA;NA
5230;-3.623493;40.382037;NA;NA
5231;-3.624523;40.384648;NA;NA
5232;-3.624747;40.382483;NA;NA
5233;-3.627023;40.383199;NA;NA
5234;-3.625832;40.384326;NA;NA
5235;-3.625142;40.382739;NA;NA
5236;-3.753807;40.363199;NA;NA
5237;-3.752461;40.362226;NA;NA
5238;-3.753951;40.360898;NA;NA
5239;-3.755321;40.362184;NA;NA
5240;-3.743162;40.364630;NA;NA
5241;-3.742594;40.363466;NA;NA
5242;-3.744089;40.362609;NA;NA
5243;-3.744905;40.363350;NA;NA
5244;-3.740096;40.368651;NA;NA
5245;-3.740453;40.383012;NA;NA
5246;-3.742849;40.382958;NA;NA
5247;-3.730306;40.389510;NA;NA
5248;-3.740092;40.366973;NA;NA
5249;-3.741885;40.366474;NA;NA
5250;-3.741483;40.367954;NA;NA
5251;-3.742401;40.367705;NA;NA
5252;-3.742764;40.368778;NA;NA
5253;-3.741672;40.368015;NA;NA
5254;-3.761872;40.364297;NA;NA
5255;-3.729038;40.386840;NA;NA
5256;-3.762020;40.363347;NA;NA
5257;-3.763558;40.363658;NA;NA
5258;-3.763228;40.364735;NA;NA
5259;-3.766030;40.371249;NA;NA
5260;-3.765544;40.369049;NA;NA
5261;-3.766310;40.369030;NA;NA
5262;-3.767406;40.370202;NA;NA
5263;-3.760909;40.365326;NA;NA
5264;-3.759902;40.364338;NA;NA
5265;-3.761082;40.364508;NA;NA
5268;-3.771300;40.365688;NA;NA
5269;-3.776636;40.364986;NA;NA
5270;-3.776985;40.363730;NA;NA
5271;-3.778206;40.363615;NA;NA
5272;-3.747902;40.371819;NA;NA
5273;-3.777672;40.364147;NA;NA
5274;-3.777287;40.364058;NA;NA
5275;-3.717433;40.399089;NA;NA
5277;-3.716861;40.398777;NA;NA
5279;-3.716674;40.398847;NA;NA
5280;-3.717844;40.396630;NA;NA
5281;-3.719679;40.395681;NA;NA
5282;-3.715156;40.396279;NA;NA
5283;-3.720586;40.394711;NA;NA
5284;-3.718913;40.396296;NA;NA
5285;-3.717872;40.397625;NA;NA
5286;-3.714969;40.397368;NA;NA
5287;-3.714218;40.397078;NA;NA
5288;-3.713128;40.396498;NA;NA
5289;-3.712148;40.396095;NA;NA
5290;-3.709340;40.394692;NA;NA
5291;-3.709835;40.395000;NA;NA
5292;-3.713596;40.396551;NA;NA
5293;-3.706871;40.393597;NA;NA
5294;-3.708110;40.394369;NA;NA
5295;-3.708527;40.393186;NA;NA
5296;-3.708208;40.393595;NA;NA
5297;-3.753881;40.364381;NA;NA
5298;-3.753622;40.367476;NA;NA
5299;-3.753374;40.370171;NA;NA
5300;-3.709260;40.392578;NA;NA
5301;-3.708063;40.392761;NA;NA
5302;-3.712921;40.389956;NA;NA
5303;-3.711899;40.389998;NA;NA
5304;-3.764768;40.373029;NA;NA
5305;-3.765783;40.371948;NA;NA
5306;-3.766813;40.373345;NA;NA
5307;-3.765473;40.373854;NA;NA
5308;-3.767708;40.373415;NA;NA
5309;-3.768215;40.372958;NA;NA
5310;-3.769008;40.373617;NA;NA
5311;-3.768139;40.374167;NA;NA
5312;-3.771545;40.374078;NA;NA
5313;-3.773392;40.373638;NA;NA
5314;-3.773949;40.374459;NA;NA
5315;-3.773096;40.374884;NA;NA
5316;-3.776814;40.375129;NA;NA
5317;-3.784132;40.378556;NA;NA
5318;-3.778173;40.375084;NA;NA
5319;-3.780237;40.375469;NA;NA
5320;-3.781357;40.376127;NA;NA
5321;-3.783254;40.377055;NA;NA
5322;-3.783607;40.377387;NA;NA
5323;-3.783412;40.377635;NA;NA
5324;-3.774987;40.374550;NA;NA
5325;-3.782772;40.376572;NA;NA
5326;-3.757585;40.372459;NA;NA
5327;-3.757096;40.371945;NA;NA
5328;-3.771413;40.378158;NA;NA
5329;-3.772481;40.376863;NA;NA
5330;-3.765861;40.378102;NA;NA
5331;-3.766170;40.377032;NA;NA
5332;-3.767701;40.377590;NA;NA
5333;-3.767813;40.381348;NA;NA
5334;-3.767741;40.380137;NA;NA
5335;-3.769106;40.379957;NA;NA
5336;-3.692963;40.371227;NA;NA
5337;-3.692266;40.372734;NA;NA
5338;-3.691566;40.373620;NA;NA
5339;-3.692467;40.374281;NA;NA
5340;-3.692665;40.366743;NA;NA
5341;-3.692110;40.365525;NA;NA
5342;-3.690690;40.363378;NA;NA
5343;-3.690602;40.362150;NA;NA
5344;-3.689726;40.361713;NA;NA
5345;-3.693087;40.368298;NA;NA
5346;-3.692578;40.366823;NA;NA
5347;-3.690906;40.367295;NA;NA
5348;-3.674702;40.348220;NA;NA
5349;-3.676266;40.349731;NA;NA
5350;-3.676559;40.349044;NA;NA
5351;-3.683953;40.361355;NA;NA
5352;-3.684789;40.363612;NA;NA
5354;-3.684250;40.362544;NA;NA
5355;-3.682933;40.360697;NA;NA
5356;-3.677611;40.350658;NA;NA
5357;-3.609025;40.369420;NA;NA
5358;-3.608241;40.368088;NA;NA
5359;-3.610150;40.367982;NA;NA
5360;-3.608205;40.368188;NA;NA
5361;-3.611327;40.369483;NA;NA
5362;-3.607124;40.371674;NA;NA
5363;-3.606713;40.370756;NA;NA
5364;-3.607969;40.370564;NA;NA
5365;-3.608205;40.371427;NA;NA
5366;-3.607443;40.367416;NA;NA
5367;-3.607360;40.367514;NA;NA
5368;-3.604739;40.366487;NA;NA
5369;-3.604807;40.366399;NA;NA
5373;-3.604665;40.366185;NA;NA
5374;-3.603979;40.364908;NA;NA
5375;-3.602161;40.365086;NA;NA
5376;-3.602814;40.366375;NA;NA
5377;-3.600793;40.364277;NA;NA
5378;-3.600006;40.362964;NA;NA
5379;-3.598876;40.364426;NA;NA
5380;-3.598380;40.363218;NA;NA
5381;-3.600391;40.367621;NA;NA
5382;-3.601789;40.367521;NA;NA
5383;-3.602460;40.368583;NA;NA
5384;-3.601221;40.368852;NA;NA
5385;-3.713383;40.332454;NA;NA
5386;-3.711580;40.333714;NA;NA
5387;-3.713539;40.333569;NA;NA
5388;-3.712202;40.334671;NA;NA
5389;-3.710313;40.335831;NA;NA
5390;-3.716137;40.337657;NA;NA
5391;-3.705433;40.339660;NA;NA
5392;-3.706573;40.338893;NA;NA
5393;-3.707192;40.339757;NA;NA
5394;-3.707221;40.343115;NA;NA
5396;-3.707869;40.342054;NA;NA
5397;-3.707064;40.343231;NA;NA
5398;-3.715879;40.342144;NA;NA
5399;-3.713115;40.342068;NA;NA
5400;-3.714067;40.342507;NA;NA
5401;-3.715487;40.334577;NA;NA
5402;-3.715412;40.332809;NA;NA
5403;-3.714518;40.333623;NA;NA
5404;-3.728936;40.459809;NA;NA
5405;-3.730330;40.456668;NA;NA
5406;-3.726235;40.448468;NA;NA
5407;-3.727749;40.447091;NA;NA
5408;-3.729371;40.448079;NA;NA
5409;-3.727343;40.445910;NA;NA
5410;-3.729671;40.456806;NA;NA
5412;-3.727974;40.448075;NA;NA
5414;-3.713064;40.477442;NA;NA
5415;-3.711004;40.477951;NA;NA
5416;-3.711078;40.478031;NA;NA
5417;-3.709456;40.478268;NA;NA
5418;-3.707348;40.478823;NA;NA
5419;-3.705889;40.479010;NA;NA
5420;-3.703041;40.479643;NA;NA
5421;-3.712478;40.478652;NA;NA
5422;-3.712426;40.478721;NA;NA
5423;-3.714285;40.479708;NA;NA
5424;-3.711075;40.480739;NA;NA
5425;-3.711065;40.480634;NA;NA
5426;-3.706876;40.481507;NA;NA
5427;-3.703005;40.482678;NA;NA
5428;-3.700897;40.483337;NA;NA
5429;-3.697983;40.484560;NA;NA
5430;-3.704577;40.480154;NA;NA
5431;-3.704455;40.480216;NA;NA
5432;-3.705752;40.482934;NA;NA
5433;-3.698824;40.483001;NA;NA
5434;-3.703729;40.478264;NA;NA
5435;-3.702865;40.480116;NA;NA
5436;-3.702471;40.479154;NA;NA
5437;-3.711778;40.476805;NA;NA
5438;-3.708877;40.480457;NA;NA
5439;-3.712448;40.480774;NA;NA
5440;-3.713311;40.479756;NA;NA
5441;-3.700378;40.483201;NA;NA
5442;-3.709021;40.481466;NA;NA
5443;-3.705795;40.481438;NA;NA
5444;-3.704444;40.482484;NA;NA
5451;-3.689930;40.460798;NA;NA
5452;-3.690227;40.457683;NA;NA
5453;-3.690423;40.455638;NA;NA
5454;-3.690559;40.454266;NA;NA
5455;-3.690903;40.450742;NA;NA
5456;-3.691171;40.447964;NA;NA
5457;-3.691412;40.445783;NA;NA
5458;-3.691334;40.444214;NA;NA
5459;-3.691086;40.447296;NA;NA
5460;-3.690814;40.450109;NA;NA
5461;-3.690488;40.453478;NA;NA
5462;-3.690374;40.454654;NA;NA
5463;-3.690113;40.457260;NA;NA
5464;-3.689761;40.460955;NA;NA
5465;-3.689110;40.464276;NA;NA
5466;-3.685828;40.458815;NA;NA
5467;-3.685200;40.458783;NA;NA
5468;-3.691201;40.465473;NA;NA
5469;-3.688347;40.458996;NA;NA
5470;-3.692643;40.452181;NA;NA
5471;-3.686615;40.451890;NA;NA
5472;-3.692918;40.446198;NA;NA
5473;-3.689806;40.446245;NA;NA
5474;-3.689091;40.458946;NA;NA
5475;-3.687750;40.458881;NA;NA
5476;-3.686384;40.458791;NA;NA
5477;-3.683995;40.458731;NA;NA
5478;-3.685945;40.458883;NA;NA
5479;-3.687016;40.458947;NA;NA
5480;-3.687985;40.459827;NA;NA
5481;-3.686867;40.457847;NA;NA
5482;-3.685526;40.459506;NA;NA
5483;-3.685630;40.457619;NA;NA
5484;-3.691615;40.452241;NA;NA
5485;-3.693760;40.452207;NA;NA
5486;-3.695396;40.452417;NA;NA
5487;-3.697484;40.452585;NA;NA
5488;-3.700945;40.452717;NA;NA
5489;-3.699074;40.452547;NA;NA
5490;-3.696281;40.452397;NA;NA
5491;-3.693725;40.452275;NA;NA
5492;-3.694969;40.453070;NA;NA
5493;-3.695095;40.451964;NA;NA
5494;-3.697265;40.453094;NA;NA
5495;-3.699311;40.452963;NA;NA
5496;-3.699493;40.451898;NA;NA
5497;-3.684622;40.451140;NA;NA
5498;-3.684001;40.451812;NA;NA
5499;-3.684945;40.453039;NA;NA
5500;-3.687094;40.450623;NA;NA
5501;-3.688096;40.451919;NA;NA
5502;-3.687556;40.450278;NA;NA
5503;-3.688978;40.449015;NA;NA
5504;-3.686599;40.452980;NA;NA
5505;-3.687014;40.455163;NA;NA
5506;-3.687101;40.455010;NA;NA
5507;-3.688125;40.454179;NA;NA
5508;-3.690515;40.458374;NA;NA
5509;-3.690606;40.457428;NA;NA
5510;-3.698121;40.452150;NA;NA
5511;-3.690292;40.460478;NA;NA
5512;-3.690175;40.456665;NA;NA
5513;-3.689688;40.462925;NA;NA
5515;-3.687172;40.466429;NA;NA
5516;-3.685735;40.466762;NA;NA
5517;-3.680660;40.467501;NA;NA
5518;-3.675902;40.467569;NA;NA
5519;-3.673386;40.466802;NA;NA
5520;-3.670449;40.466416;NA;NA
5521;-3.672668;40.466648;NA;NA
5522;-3.676492;40.467774;NA;NA
5523;-3.683211;40.467331;NA;NA
5524;-3.684736;40.467019;NA;NA
5525;-3.687072;40.466522;NA;NA
5526;-3.686466;40.467545;NA;NA
5527;-3.685603;40.465626;NA;NA
5528;-3.684499;40.467657;NA;NA
5529;-3.678952;40.467792;NA;NA
5530;-3.679160;40.466681;NA;NA
5531;-3.677149;40.468856;NA;NA
5532;-3.673781;40.468352;NA;NA
5533;-3.675242;40.465993;NA;NA
5534;-3.672371;40.467145;NA;NA
5535;-3.679077;40.467292;NA;NA
5536;-3.679433;40.465589;NA;NA
5537;-3.680221;40.462591;NA;NA
5538;-3.679402;40.465551;NA;NA
5539;-3.680557;40.463738;NA;NA
5540;-3.674983;40.466510;NA;NA
5541;-3.675688;40.464961;NA;NA
5542;-3.676033;40.463340;NA;NA
5543;-3.676420;40.461450;NA;NA
5544;-3.676690;40.459899;NA;NA
5545;-3.681084;40.458596;NA;NA
5546;-3.677099;40.456547;NA;NA
5547;-3.677439;40.452430;NA;NA
5548;-3.677056;40.455942;NA;NA
5549;-3.676868;40.457480;NA;NA
5551;-3.676444;40.460780;NA;NA
5552;-3.676104;40.462577;NA;NA
5553;-3.675743;40.464303;NA;NA
5554;-3.673980;40.467874;NA;NA
5555;-3.676524;40.465562;NA;NA
5556;-3.675439;40.461967;NA;NA
5557;-3.677681;40.460311;NA;NA
5558;-3.675106;40.460381;NA;NA
5559;-3.679972;40.458504;NA;NA
5560;-3.674956;40.458616;NA;NA
5561;-3.677816;40.457118;NA;NA
5562;-3.678233;40.454369;NA;NA
5563;-3.676270;40.455232;NA;NA
5564;-3.679501;40.460331;NA;NA
5565;-3.684371;40.462356;NA;NA
5566;-3.685441;40.464360;NA;NA
5567;-3.682025;40.460910;NA;NA
5568;-3.680579;40.461413;NA;NA
5569;-3.681522;40.459190;NA;NA
5570;-3.685245;40.461607;NA;NA
5571;-3.681397;40.459472;NA;NA
5572;-3.681294;40.457298;NA;NA
5573;-3.681644;40.455805;NA;NA
5574;-3.681630;40.457764;NA;NA
5575;-3.680831;40.458676;NA;NA
5576;-3.683297;40.458600;NA;NA
5577;-3.680178;40.456702;NA;NA
5578;-3.680793;40.456474;NA;NA
5579;-3.679103;40.456939;NA;NA
5580;-3.679728;40.456115;NA;NA
5581;-3.681504;40.458524;NA;NA
5582;-3.678413;40.458684;NA;NA
5583;-3.680277;40.457786;NA;NA
5584;-3.675984;40.458456;NA;NA
5585;-3.671103;40.458351;NA;NA
5586;-3.667341;40.460174;NA;NA
5587;-3.669711;40.458753;NA;NA
5588;-3.671997;40.457759;NA;NA
5589;-3.669327;40.459854;NA;NA
5590;-3.667026;40.458120;NA;NA
5591;-3.666349;40.459710;NA;NA
5592;-3.668813;40.459603;NA;NA
5593;-3.670679;40.460196;NA;NA
5594;-3.672767;40.460282;NA;NA
5595;-3.675238;40.460335;NA;NA
5596;-3.672791;40.460235;NA;NA
5597;-3.670726;40.460144;NA;NA
5598;-3.671769;40.456273;NA;NA
5599;-3.671163;40.456954;NA;NA
5600;-3.674438;40.457499;NA;NA
5601;-3.674215;40.455707;NA;NA
5602;-3.673140;40.455123;NA;NA
5603;-3.675028;40.455136;NA;NA
5604;-3.673270;40.457000;NA;NA
5605;-3.675299;40.457037;NA;NA
5606;-3.680401;40.458561;NA;NA
5607;-3.674589;40.458545;NA;NA
5608;-3.676700;40.459165;NA;NA
5609;-3.676943;40.457970;NA;NA
5610;-3.678113;40.454508;NA;NA
5611;-3.678882;40.453033;NA;NA
5612;-3.679708;40.453384;NA;NA
5613;-3.682505;40.467349;NA;NA
5614;-3.679810;40.467616;NA;NA
5615;-3.681400;40.468080;NA;NA
5616;-3.669656;40.458840;NA;NA
5617;-3.666328;40.459659;NA;NA
5618;-3.666227;40.459617;NA;NA
5619;-3.667098;40.460072;NA;NA
5621;-3.671692;40.460053;NA;NA
5622;-3.694631;40.464688;NA;NA
5623;-3.701774;40.457098;NA;NA
5624;-3.699247;40.459669;NA;NA
5625;-3.696769;40.463126;NA;NA
5626;-3.695219;40.464418;NA;NA
5627;-3.692754;40.465262;NA;NA
5628;-3.692965;40.464836;NA;NA
5629;-3.696334;40.464862;NA;NA
5630;-3.699189;40.460925;NA;NA
5631;-3.698376;40.459552;NA;NA
5632;-3.702465;40.457207;NA;NA
5633;-3.700176;40.457195;NA;NA
5634;-3.692425;40.454256;NA;NA
5635;-3.692362;40.455323;NA;NA
5636;-3.692096;40.458088;NA;NA
5637;-3.691902;40.459719;NA;NA
5638;-3.691805;40.461139;NA;NA
5639;-3.691478;40.464485;NA;NA
5640;-3.691443;40.454960;NA;NA
5641;-3.693895;40.455064;NA;NA
5642;-3.691399;40.456216;NA;NA
5643;-3.693290;40.456288;NA;NA
5644;-3.624987;40.381039;NA;NA
5645;-3.691106;40.459151;NA;NA
5646;-3.693249;40.459186;NA;NA
5647;-3.690972;40.460652;NA;NA
5648;-3.693039;40.460782;NA;NA
5649;-3.690845;40.462078;NA;NA
5650;-3.693970;40.461743;NA;NA
5651;-3.694148;40.460463;NA;NA
5652;-3.694705;40.455876;NA;NA
5653;-3.693828;40.463274;NA;NA
5654;-3.695244;40.461836;NA;NA
5655;-3.692498;40.462168;NA;NA
5656;-3.693134;40.460817;NA;NA
5657;-3.694976;40.459244;NA;NA
5658;-3.695404;40.459595;NA;NA
5659;-3.693075;40.459256;NA;NA
5660;-3.693333;40.456317;NA;NA
5661;-3.693928;40.455095;NA;NA
5662;-3.696777;40.456517;NA;NA
5663;-3.695299;40.455725;NA;NA
5664;-3.698280;40.456020;NA;NA
5665;-3.697868;40.457077;NA;NA
5666;-3.697211;40.458695;NA;NA
5667;-3.697750;40.457470;NA;NA
5668;-3.696973;40.457954;NA;NA
5669;-3.691232;40.462046;NA;NA
5670;-3.691716;40.459092;NA;NA
5671;-3.696376;40.460626;NA;NA
5672;-3.696782;40.459528;NA;NA
5673;-3.695124;40.459635;NA;NA
5674;-3.696839;40.460270;NA;NA
5675;-3.691981;40.456203;NA;NA
5676;-3.696539;40.463478;NA;NA
5677;-3.695341;40.461786;NA;NA
5678;-3.696299;40.460649;NA;NA
5679;-3.694391;40.460955;NA;NA
5680;-3.691298;40.457622;NA;NA
5681;-3.701728;40.457073;NA;NA
5682;-3.701697;40.457467;NA;NA
5683;-3.703157;40.457018;NA;NA
5684;-3.697979;40.461604;NA;NA
5685;-3.698694;40.460326;NA;NA
5686;-3.699365;40.459663;NA;NA
5687;-3.700854;40.458349;NA;NA
5688;-3.701082;40.457925;NA;NA
5689;-3.699931;40.459091;NA;NA
5690;-3.694834;40.464577;NA;NA
5691;-3.701080;40.458018;NA;NA
5692;-3.696281;40.463661;NA;NA
5693;-3.697593;40.460346;NA;NA
5694;-3.697676;40.460507;NA;NA
5695;-3.703578;40.449831;NA;NA
5696;-3.703284;40.445534;NA;NA
5697;-3.703841;40.447602;NA;NA
5698;-3.703693;40.448560;NA;NA
5699;-3.703397;40.450541;NA;NA
5700;-3.703212;40.451816;NA;NA
5701;-3.703034;40.452925;NA;NA
5702;-3.702542;40.455386;NA;NA
5703;-3.702065;40.456478;NA;NA
5705;-3.703693;40.454956;NA;NA
5706;-3.703915;40.452901;NA;NA
5707;-3.704379;40.450054;NA;NA
5708;-3.702643;40.450446;NA;NA
5709;-3.702798;40.448348;NA;NA
5710;-3.705725;40.446841;NA;NA
5711;-3.700172;40.446605;NA;NA
5712;-3.697817;40.446475;NA;NA
5713;-3.696864;40.446432;NA;NA
5714;-3.695302;40.446381;NA;NA
5715;-3.694146;40.446468;NA;NA
5716;-3.696185;40.446527;NA;NA
5717;-3.697405;40.446589;NA;NA
5718;-3.700717;40.446797;NA;NA
5719;-3.695490;40.447643;NA;NA
5720;-3.696675;40.451117;NA;NA
5721;-3.695501;40.446724;NA;NA
5722;-3.695212;40.449659;NA;NA
5723;-3.695064;40.451257;NA;NA
5724;-3.695207;40.450468;NA;NA
5725;-3.695322;40.449097;NA;NA
5726;-3.696579;40.450868;NA;NA
5727;-3.696702;40.449310;NA;NA
5728;-3.697190;40.445623;NA;NA
5729;-3.697100;40.446987;NA;NA
5730;-3.696952;40.448327;NA;NA
5731;-3.696765;40.450024;NA;NA
5732;-3.695734;40.447957;NA;NA
5733;-3.698006;40.449307;NA;NA
5734;-3.695388;40.450852;NA;NA
